full_name,run_id,run_attempt,run_conclusion,style,instru_job_count,signature_hash_base,Base,Robust,run_duration_seconds,ttfts_seconds,queue_seconds,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,run_number,head_sha,created_at,run_started_at,status,event,head_branch,html_url,extracted_at_utc,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,runner_labels_union,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality,first_test_step_started_at,ttfts_source,modified_ttfts_seconds,modified_ttfts_source,modified_ttfts_quality,jobs_to_anchor_job_count,jobs_to_anchor_job_count_source,instru_started_at,instru_ended_at,test_exec_started_at,test_exec_ended_at,pre_test_overhead_seconds,core_instru_window_seconds,post_test_overhead_seconds,instru_exec_sum_seconds,instru_exec_window_seconds,instru_exec_step_count,env_setup_sum_seconds,artifact_sum_seconds,third_party_job_count,third_party_job_names,third_party_provider_job_count,third_party_provider_job_names,stage3_extracted_at_utc,runner_os_bucket,job_count_total_bucket,step_count_total_bucket
connectbot/connectbot,20493747800,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1302,903.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2265,5ef42cb153682e4746324238d863de897655bae4,2025-12-24T20:56:22Z,2025-12-24T20:56:22Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20493747800,2026-03-06T05:55:39.858857+00:00,903.0,success,step_name_anchor,371.0,ubuntu-latest,1,Build and test,Run instrument tests,348.0,348.0,2025-12-24T21:11:25Z,2025-12-24T21:17:13Z,0.267281,Build and test,2025-12-24T20:56:25Z,job_started_at,900,exact,2025-12-24T20:56:25Z,2025-12-24T21:18:07Z,1302,jobs_window,0,903.0,success,step_name_anchor,348.0,1302,ubuntu-latest,1,1,Build and test,Run instrument tests,348.0,348.0,2025-12-24T21:11:25Z,2025-12-24T21:17:13Z,0.267281,Build and test,2025-12-24T20:56:25Z,job_started_at,900,exact,2025-12-24T21:11:25Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-24T21:11:25Z,2025-12-24T21:17:36Z,2025-12-24T21:11:25Z,2025-12-24T21:17:13Z,0.0,348.0,23.0,348.0,348.0,1.0,348.0,2.0,0,,0,,2026-03-06T05:58:20.492009+00:00,unknown,2_3,21_40
connectbot/connectbot,20489955221,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1378,963.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2262,1bc57d9fc68b3754120f48dad825cb8922052a91,2025-12-24T16:17:31Z,2025-12-24T16:17:31Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20489955221,2026-03-06T05:55:40.253699+00:00,963.0,success,step_name_anchor,391.0,ubuntu-latest,1,Build and test,Run instrument tests,354.0,354.0,2025-12-24T16:33:34Z,2025-12-24T16:39:28Z,0.256894,Build and test,2025-12-24T16:17:34Z,job_started_at,960,exact,2025-12-24T16:17:34Z,2025-12-24T16:40:32Z,1378,jobs_window,0,963.0,success,step_name_anchor,354.0,1378,ubuntu-latest,1,1,Build and test,Run instrument tests,354.0,354.0,2025-12-24T16:33:34Z,2025-12-24T16:39:28Z,0.256894,Build and test,2025-12-24T16:17:34Z,job_started_at,960,exact,2025-12-24T16:33:34Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-24T16:33:34Z,2025-12-24T16:40:05Z,2025-12-24T16:33:34Z,2025-12-24T16:39:28Z,0.0,354.0,37.0,354.0,354.0,1.0,354.0,2.0,0,,0,,2026-03-06T05:58:20.899696+00:00,unknown,2_3,21_40
connectbot/connectbot,20488005807,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1316,819.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2260,6c90fac5233b2f3a4f47f160c5f42419a7c0f688,2025-12-24T14:16:26Z,2025-12-24T14:16:26Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20488005807,2026-03-06T05:55:40.520533+00:00,819.0,success,step_name_anchor,475.0,ubuntu-latest,1,Build and test,Run instrument tests,452.0,452.0,2025-12-24T14:30:05Z,2025-12-24T14:37:37Z,0.343465,Build and test,2025-12-24T14:16:28Z,job_started_at,817,exact,2025-12-24T14:16:28Z,2025-12-24T14:38:24Z,1316,jobs_window,0,819.0,success,step_name_anchor,452.0,1316,ubuntu-latest,1,1,Build and test,Run instrument tests,452.0,452.0,2025-12-24T14:30:05Z,2025-12-24T14:37:37Z,0.343465,Build and test,2025-12-24T14:16:28Z,job_started_at,817,exact,2025-12-24T14:30:05Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-24T14:30:05Z,2025-12-24T14:38:00Z,2025-12-24T14:30:05Z,2025-12-24T14:37:37Z,0.0,452.0,23.0,452.0,452.0,1.0,452.0,3.0,0,,0,,2026-03-06T05:58:21.167921+00:00,unknown,2_3,21_40
connectbot/connectbot,20473619444,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1343,911.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2256,8fa69b288b25c8a85704f647f837603cc1793939,2025-12-23T23:08:20Z,2025-12-23T23:08:20Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20473619444,2026-03-06T05:55:40.764144+00:00,911.0,success,step_name_anchor,410.0,ubuntu-latest,1,Build and test,Run instrument tests,374.0,374.0,2025-12-23T23:23:31Z,2025-12-23T23:29:45Z,0.278481,Build and test,2025-12-23T23:08:24Z,job_started_at,907,exact,2025-12-23T23:08:24Z,2025-12-23T23:30:47Z,1343,jobs_window,0,911.0,success,step_name_anchor,374.0,1343,ubuntu-latest,1,1,Build and test,Run instrument tests,374.0,374.0,2025-12-23T23:23:31Z,2025-12-23T23:29:45Z,0.278481,Build and test,2025-12-23T23:08:24Z,job_started_at,907,exact,2025-12-23T23:23:31Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-23T23:23:31Z,2025-12-23T23:30:21Z,2025-12-23T23:23:31Z,2025-12-23T23:29:45Z,0.0,374.0,36.0,374.0,374.0,1.0,374.0,2.0,0,,0,,2026-03-06T05:58:21.517081+00:00,unknown,2_3,21_40
connectbot/connectbot,20473608985,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1324,895.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2255,67104b9114465d2e437fa626c527569b6814de0f,2025-12-23T23:07:40Z,2025-12-23T23:07:40Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20473608985,2026-03-06T05:55:41.146496+00:00,895.0,success,step_name_anchor,406.0,ubuntu-latest,1,Build and test,Run instrument tests,364.0,364.0,2025-12-23T23:22:35Z,2025-12-23T23:28:39Z,0.274924,Build and test,2025-12-23T23:07:42Z,job_started_at,893,exact,2025-12-23T23:07:42Z,2025-12-23T23:29:46Z,1324,jobs_window,0,895.0,success,step_name_anchor,364.0,1324,ubuntu-latest,1,1,Build and test,Run instrument tests,364.0,364.0,2025-12-23T23:22:35Z,2025-12-23T23:28:39Z,0.274924,Build and test,2025-12-23T23:07:42Z,job_started_at,893,exact,2025-12-23T23:22:35Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-23T23:22:35Z,2025-12-23T23:29:21Z,2025-12-23T23:22:35Z,2025-12-23T23:28:39Z,0.0,364.0,42.0,364.0,364.0,1.0,364.0,3.0,0,,0,,2026-03-06T05:58:21.784227+00:00,unknown,2_3,21_40
connectbot/connectbot,20465750391,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1269,866.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2252,3d304840a0566e5b0c89d01a4653d38866a993a5,2025-12-23T16:12:22Z,2025-12-23T16:12:22Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20465750391,2026-03-06T05:55:41.448034+00:00,866.0,success,step_name_anchor,378.0,ubuntu-latest,1,Build and test,Run instrument tests,349.0,349.0,2025-12-23T16:26:48Z,2025-12-23T16:32:37Z,0.27502,Build and test,2025-12-23T16:12:25Z,job_started_at,863,exact,2025-12-23T16:12:25Z,2025-12-23T16:33:34Z,1269,jobs_window,0,866.0,success,step_name_anchor,349.0,1269,ubuntu-latest,1,1,Build and test,Run instrument tests,349.0,349.0,2025-12-23T16:26:48Z,2025-12-23T16:32:37Z,0.27502,Build and test,2025-12-23T16:12:25Z,job_started_at,863,exact,2025-12-23T16:26:48Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-23T16:26:48Z,2025-12-23T16:33:06Z,2025-12-23T16:26:48Z,2025-12-23T16:32:37Z,0.0,349.0,29.0,349.0,349.0,1.0,349.0,4.0,0,,0,,2026-03-06T05:58:22.099177+00:00,unknown,2_3,21_40
connectbot/connectbot,20424598911,1,success,Emu_Community,1,8c96ed9cf868e592,True,True,547,229.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2245,7730d41b71132540018a4dcf16eeb3cfc9c7f5a1,2025-12-22T07:09:01Z,2025-12-22T07:09:01Z,completed,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20424598911,2026-03-06T05:55:41.726307+00:00,229.0,success,step_name_anchor,318.0,ubuntu-latest,1,Build and test,Run instrument tests,316.0,316.0,2025-12-22T07:12:50Z,2025-12-22T07:18:06Z,0.577697,Build and test,2025-12-22T07:09:04Z,job_started_at,226,exact,2025-12-22T07:09:04Z,2025-12-22T07:18:11Z,547,jobs_window,0,229.0,success,step_name_anchor,316.0,547,ubuntu-latest,1,1,Build and test,Run instrument tests,316.0,316.0,2025-12-22T07:12:50Z,2025-12-22T07:18:06Z,0.577697,Build and test,2025-12-22T07:09:04Z,job_started_at,226,exact,2025-12-22T07:12:50Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-22T07:12:50Z,2025-12-22T07:18:08Z,2025-12-22T07:12:50Z,2025-12-22T07:18:06Z,0.0,316.0,2.0,316.0,316.0,1.0,316.0,,0,,0,,2026-03-06T05:58:22.366704+00:00,unknown,1,<=20
connectbot/connectbot,20416919325,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1341,902.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2244,7730d41b71132540018a4dcf16eeb3cfc9c7f5a1,2025-12-21T22:44:30Z,2025-12-21T22:44:30Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20416919325,2026-03-06T05:55:42.207376+00:00,902.0,success,step_name_anchor,414.0,ubuntu-latest,1,Build and test,Run instrument tests,341.0,341.0,2025-12-21T22:59:32Z,2025-12-21T23:05:13Z,0.254288,Build and test,2025-12-21T22:44:33Z,job_started_at,899,exact,2025-12-21T22:44:33Z,2025-12-21T23:06:54Z,1341,jobs_window,0,902.0,success,step_name_anchor,341.0,1341,ubuntu-latest,1,1,Build and test,Run instrument tests,341.0,341.0,2025-12-21T22:59:32Z,2025-12-21T23:05:13Z,0.254288,Build and test,2025-12-21T22:44:33Z,job_started_at,899,exact,2025-12-21T22:59:32Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-21T22:59:32Z,2025-12-21T23:06:26Z,2025-12-21T22:59:32Z,2025-12-21T23:05:13Z,0.0,341.0,73.0,341.0,341.0,1.0,341.0,3.0,0,,0,,2026-03-06T05:58:22.682940+00:00,unknown,2_3,21_40
connectbot/connectbot,20416027364,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1435,963.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2242,ac5e42192eb35da2bbfc0baeee9e3872395ed726,2025-12-21T21:24:31Z,2025-12-21T21:24:31Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20416027364,2026-03-06T05:55:42.532619+00:00,963.0,success,step_name_anchor,446.0,ubuntu-latest,1,Build and test,Run instrument tests,387.0,387.0,2025-12-21T21:40:34Z,2025-12-21T21:47:01Z,0.269686,Build and test,2025-12-21T21:24:33Z,job_started_at,961,exact,2025-12-21T21:24:33Z,2025-12-21T21:48:28Z,1435,jobs_window,0,963.0,success,step_name_anchor,387.0,1435,ubuntu-latest,1,1,Build and test,Run instrument tests,387.0,387.0,2025-12-21T21:40:34Z,2025-12-21T21:47:01Z,0.269686,Build and test,2025-12-21T21:24:33Z,job_started_at,961,exact,2025-12-21T21:40:34Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-21T21:40:34Z,2025-12-21T21:48:00Z,2025-12-21T21:40:34Z,2025-12-21T21:47:01Z,0.0,387.0,59.0,387.0,387.0,1.0,387.0,3.0,0,,0,,2026-03-06T05:58:23.006303+00:00,unknown,2_3,21_40
connectbot/connectbot,20410827998,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1353,913.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2239,45c7b183a0837324178e6917f8d25f6832fb0818,2025-12-21T13:53:25Z,2025-12-21T13:53:25Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20410827998,2026-03-06T05:55:42.858220+00:00,913.0,success,step_name_anchor,414.0,ubuntu-latest,1,Build and test,Run instrument tests,358.0,358.0,2025-12-21T14:08:38Z,2025-12-21T14:14:36Z,0.264597,Build and test,2025-12-21T13:53:27Z,job_started_at,911,exact,2025-12-21T13:53:27Z,2025-12-21T14:16:00Z,1353,jobs_window,0,913.0,success,step_name_anchor,358.0,1353,ubuntu-latest,1,1,Build and test,Run instrument tests,358.0,358.0,2025-12-21T14:08:38Z,2025-12-21T14:14:36Z,0.264597,Build and test,2025-12-21T13:53:27Z,job_started_at,911,exact,2025-12-21T14:08:38Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-21T14:08:38Z,2025-12-21T14:15:32Z,2025-12-21T14:08:38Z,2025-12-21T14:14:36Z,0.0,358.0,56.0,358.0,358.0,1.0,358.0,2.0,0,,0,,2026-03-06T05:58:23.345655+00:00,unknown,2_3,21_40
connectbot/connectbot,20410343295,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1717,1121.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2235,d29005503cdd9b6dfb9b7511acf280642a05b96d,2025-12-21T13:12:45Z,2025-12-21T13:12:45Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20410343295,2026-03-06T05:55:43.198760+00:00,1121.0,success,step_name_anchor,567.0,ubuntu-latest,1,Build and test,Run instrument tests,476.0,476.0,2025-12-21T13:31:26Z,2025-12-21T13:39:22Z,0.277228,Build and test,2025-12-21T13:12:47Z,job_started_at,1119,exact,2025-12-21T13:12:47Z,2025-12-21T13:41:24Z,1717,jobs_window,0,1121.0,success,step_name_anchor,476.0,1717,ubuntu-latest,1,1,Build and test,Run instrument tests,476.0,476.0,2025-12-21T13:31:26Z,2025-12-21T13:39:22Z,0.277228,Build and test,2025-12-21T13:12:47Z,job_started_at,1119,exact,2025-12-21T13:31:26Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-21T13:31:26Z,2025-12-21T13:40:53Z,2025-12-21T13:31:26Z,2025-12-21T13:39:22Z,0.0,476.0,91.0,476.0,476.0,1.0,476.0,3.0,0,,0,,2026-03-06T05:58:23.715711+00:00,unknown,2_3,21_40
connectbot/connectbot,20401773996,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1421,895.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2232,08435cb7479940f824f876f830c1cd7908ce1f37,2025-12-20T23:52:36Z,2025-12-20T23:52:36Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20401773996,2026-03-06T05:55:43.516152+00:00,895.0,success,step_name_anchor,497.0,ubuntu-latest,1,Build and test,Run instrument tests,428.0,428.0,2025-12-21T00:07:31Z,2025-12-21T00:14:39Z,0.301196,Build and test,2025-12-20T23:52:39Z,job_started_at,892,exact,2025-12-20T23:52:39Z,2025-12-21T00:16:20Z,1421,jobs_window,0,895.0,success,step_name_anchor,428.0,1421,ubuntu-latest,1,1,Build and test,Run instrument tests,428.0,428.0,2025-12-21T00:07:31Z,2025-12-21T00:14:39Z,0.301196,Build and test,2025-12-20T23:52:39Z,job_started_at,892,exact,2025-12-21T00:07:31Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-21T00:07:31Z,2025-12-21T00:15:48Z,2025-12-21T00:07:31Z,2025-12-21T00:14:39Z,0.0,428.0,69.0,428.0,428.0,1.0,428.0,3.0,0,,0,,2026-03-06T05:58:24.039934+00:00,unknown,2_3,21_40
connectbot/connectbot,20397654862,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1528,1043.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2230,970b306611d8e47566a65613887854744254d7b7,2025-12-20T17:24:29Z,2025-12-20T17:24:29Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20397654862,2026-03-06T05:55:43.846419+00:00,1043.0,success,step_name_anchor,459.0,ubuntu-latest,1,Build and test,Run instrument tests,392.0,392.0,2025-12-20T17:41:52Z,2025-12-20T17:48:24Z,0.256545,Build and test,2025-12-20T17:24:31Z,job_started_at,1041,exact,2025-12-20T17:24:31Z,2025-12-20T17:49:59Z,1528,jobs_window,0,1043.0,success,step_name_anchor,392.0,1528,ubuntu-latest,1,1,Build and test,Run instrument tests,392.0,392.0,2025-12-20T17:41:52Z,2025-12-20T17:48:24Z,0.256545,Build and test,2025-12-20T17:24:31Z,job_started_at,1041,exact,2025-12-20T17:41:52Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-20T17:41:52Z,2025-12-20T17:49:31Z,2025-12-20T17:41:52Z,2025-12-20T17:48:24Z,0.0,392.0,67.0,392.0,392.0,1.0,392.0,3.0,0,,0,,2026-03-06T05:58:24.341920+00:00,unknown,2_3,21_40
connectbot/connectbot,20397480912,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1434,979.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2229,79143c7fa3f9bd3b780b3c419a6f375b31119adf,2025-12-20T17:09:49Z,2025-12-20T17:09:49Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20397480912,2026-03-06T05:55:44.220568+00:00,979.0,success,step_name_anchor,428.0,ubuntu-latest,1,Build and test,Run instrument tests,368.0,368.0,2025-12-20T17:26:08Z,2025-12-20T17:32:16Z,0.256625,Build and test,2025-12-20T17:09:51Z,job_started_at,977,exact,2025-12-20T17:09:51Z,2025-12-20T17:33:45Z,1434,jobs_window,0,979.0,success,step_name_anchor,368.0,1434,ubuntu-latest,1,1,Build and test,Run instrument tests,368.0,368.0,2025-12-20T17:26:08Z,2025-12-20T17:32:16Z,0.256625,Build and test,2025-12-20T17:09:51Z,job_started_at,977,exact,2025-12-20T17:26:08Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-20T17:26:08Z,2025-12-20T17:33:16Z,2025-12-20T17:26:08Z,2025-12-20T17:32:16Z,0.0,368.0,60.0,368.0,368.0,1.0,368.0,2.0,0,,0,,2026-03-06T05:58:24.681523+00:00,unknown,2_3,21_40
connectbot/connectbot,20383035574,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1348,914.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2225,d4667afd29c3b95ea02f75f5ff3611354acacc75,2025-12-19T21:29:27Z,2025-12-19T21:29:27Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20383035574,2026-03-06T05:55:44.585049+00:00,914.0,success,step_name_anchor,408.0,ubuntu-latest,1,Build and test,Run instrument tests,349.0,349.0,2025-12-19T21:44:41Z,2025-12-19T21:50:30Z,0.258902,Build and test,2025-12-19T21:29:29Z,job_started_at,912,exact,2025-12-19T21:29:29Z,2025-12-19T21:51:57Z,1348,jobs_window,0,914.0,success,step_name_anchor,349.0,1348,ubuntu-latest,1,1,Build and test,Run instrument tests,349.0,349.0,2025-12-19T21:44:41Z,2025-12-19T21:50:30Z,0.258902,Build and test,2025-12-19T21:29:29Z,job_started_at,912,exact,2025-12-19T21:44:41Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-19T21:44:41Z,2025-12-19T21:51:29Z,2025-12-19T21:44:41Z,2025-12-19T21:50:30Z,0.0,349.0,59.0,349.0,349.0,1.0,349.0,2.0,0,,0,,2026-03-06T05:58:25.054840+00:00,unknown,2_3,21_40
connectbot/connectbot,20378849602,1,success,Emu_Community,1,2c55c1219a688f60,True,True,1485,1011.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2223,64356009e1028ffd7f2f089e7140ea1c4d8b0e8b,2025-12-19T18:22:19Z,2025-12-19T18:22:19Z,completed,push,main,https://github.com/connectbot/connectbot/actions/runs/20378849602,2026-03-06T05:55:44.957397+00:00,1011.0,success,step_name_anchor,446.0,ubuntu-latest,1,Build and test,Run instrument tests,379.0,379.0,2025-12-19T18:39:10Z,2025-12-19T18:45:29Z,0.255219,Build and test,2025-12-19T18:22:22Z,job_started_at,1008,exact,2025-12-19T18:22:22Z,2025-12-19T18:47:07Z,1485,jobs_window,0,1011.0,success,step_name_anchor,379.0,1485,ubuntu-latest,1,1,Build and test,Run instrument tests,379.0,379.0,2025-12-19T18:39:10Z,2025-12-19T18:45:29Z,0.255219,Build and test,2025-12-19T18:22:22Z,job_started_at,1008,exact,2025-12-19T18:39:10Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-19T18:39:10Z,2025-12-19T18:46:36Z,2025-12-19T18:39:10Z,2025-12-19T18:45:29Z,0.0,379.0,67.0,379.0,379.0,1.0,379.0,3.0,0,,0,,2026-03-06T05:58:25.404494+00:00,unknown,2_3,21_40
connectbot/connectbot,20362658969,1,success,Emu_Community,1,8c96ed9cf868e592,True,True,502,181.0,0,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,2221,3586d272c9c5eeb6fcb20902c6c9c0fbfc41cd09,2025-12-19T07:07:54Z,2025-12-19T07:07:54Z,completed,schedule,main,https://github.com/connectbot/connectbot/actions/runs/20362658969,2026-03-06T05:55:45.385621+00:00,181.0,success,step_name_anchor,322.0,ubuntu-latest,1,Build and test,Run instrument tests,320.0,320.0,2025-12-19T07:10:55Z,2025-12-19T07:16:15Z,0.63745,Build and test,2025-12-19T07:07:59Z,job_started_at,176,exact,2025-12-19T07:07:59Z,2025-12-19T07:16:21Z,502,jobs_window,0,181.0,success,step_name_anchor,320.0,502,ubuntu-latest,1,1,Build and test,Run instrument tests,320.0,320.0,2025-12-19T07:10:55Z,2025-12-19T07:16:15Z,0.63745,Build and test,2025-12-19T07:07:59Z,job_started_at,176,exact,2025-12-19T07:10:55Z,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1.0,runtime_observed_job_order,2025-12-19T07:10:55Z,2025-12-19T07:16:17Z,2025-12-19T07:10:55Z,2025-12-19T07:16:15Z,0.0,320.0,2.0,320.0,320.0,1.0,320.0,,0,,0,,2026-03-06T05:58:25.689158+00:00,unknown,1,<=20
