full_name,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,called_instru_signal,called_instru_file_paths,called_instru_origin_refs,called_instru_origin_step_names,called_instru_file_types,run_id,run_number,run_attempt,head_sha,created_at,run_started_at,status,run_conclusion,event,head_branch,html_url,extracted_at_utc,queue_seconds,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,run_duration_seconds,runner_labels_union,instru_job_count,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21527017337,935,1,9980ef552c0bc1e567f3ed774a332951f44e24ba,2026-01-30T18:52:13Z,2026-01-30T18:52:13Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21527017337,2026-03-09T18:07:30.253325+00:00,0,47,success,step_regex,32,482,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",410,412,2026-01-30T18:53:00Z,2026-01-30T18:59:52Z,0.854772,watchdog-tests (master),2026-01-30T18:52:25Z,job_started_at,35,exact,2026-01-30T18:52:17Z,2026-01-30T19:00:19Z,482,jobs_window,0,47,success,step_regex,32,482,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",410,412,2026-01-30T18:53:00Z,2026-01-30T18:59:52Z,0.854772,watchdog-tests (master),2026-01-30T18:52:25Z,job_started_at,35,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21516868159,934,1,9980ef552c0bc1e567f3ed774a332951f44e24ba,2026-01-30T13:07:21Z,2026-01-30T13:07:21Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21516868159,2026-03-09T18:07:30.627925+00:00,0,41,success,step_regex,32,325,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",269,271,2026-01-30T13:08:02Z,2026-01-30T13:12:33Z,0.833846,watchdog-tests (master),2026-01-30T13:07:29Z,job_started_at,33,exact,2026-01-30T13:07:24Z,2026-01-30T13:12:49Z,325,jobs_window,0,41,success,step_regex,32,325,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",269,271,2026-01-30T13:08:02Z,2026-01-30T13:12:33Z,0.833846,watchdog-tests (master),2026-01-30T13:07:29Z,job_started_at,33,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21507324433,933,1,9980ef552c0bc1e567f3ed774a332951f44e24ba,2026-01-30T06:57:30Z,2026-01-30T06:57:30Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21507324433,2026-03-09T18:07:31.030820+00:00,0,31,success,step_regex,26,300,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",256,258,2026-01-30T06:58:01Z,2026-01-30T07:02:19Z,0.86,watchdog-tests (master),2026-01-30T06:57:38Z,job_started_at,23,exact,2026-01-30T06:57:33Z,2026-01-30T07:02:33Z,300,jobs_window,0,31,success,step_regex,26,300,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",256,258,2026-01-30T06:58:01Z,2026-01-30T07:02:19Z,0.86,watchdog-tests (master),2026-01-30T06:57:38Z,job_started_at,23,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21502301405,932,1,9980ef552c0bc1e567f3ed774a332951f44e24ba,2026-01-30T02:32:04Z,2026-01-30T02:32:04Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21502301405,2026-03-09T18:07:31.311589+00:00,0,43,success,step_regex,32,339,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",272,274,2026-01-30T02:32:47Z,2026-01-30T02:37:21Z,0.80826,watchdog-tests (master),2026-01-30T02:32:14Z,job_started_at,33,exact,2026-01-30T02:32:08Z,2026-01-30T02:37:47Z,339,jobs_window,0,43,success,step_regex,32,339,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",272,274,2026-01-30T02:32:47Z,2026-01-30T02:37:21Z,0.80826,watchdog-tests (master),2026-01-30T02:32:14Z,job_started_at,33,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21490858263,931,1,9980ef552c0bc1e567f3ed774a332951f44e24ba,2026-01-29T18:55:25Z,2026-01-29T18:55:25Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21490858263,2026-03-09T18:07:31.634405+00:00,0,42,success,step_regex,30,440,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",380,382,2026-01-29T18:56:07Z,2026-01-29T19:02:29Z,0.868182,watchdog-tests (master),2026-01-29T18:55:36Z,job_started_at,31,exact,2026-01-29T18:55:29Z,2026-01-29T19:02:49Z,440,jobs_window,0,42,success,step_regex,30,440,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",380,382,2026-01-29T18:56:07Z,2026-01-29T19:02:29Z,0.868182,watchdog-tests (master),2026-01-29T18:55:36Z,job_started_at,31,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21479389431,930,1,9980ef552c0bc1e567f3ed774a332951f44e24ba,2026-01-29T13:09:16Z,2026-01-29T13:09:16Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21479389431,2026-03-09T18:07:32.003993+00:00,0,45,success,step_regex,25,489,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",403,405,2026-01-29T13:10:01Z,2026-01-29T13:16:46Z,0.828221,watchdog-tests (master),2026-01-29T13:09:26Z,job_started_at,35,exact,2026-01-29T13:09:20Z,2026-01-29T13:17:29Z,489,jobs_window,0,45,success,step_regex,25,489,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",403,405,2026-01-29T13:10:01Z,2026-01-29T13:16:46Z,0.828221,watchdog-tests (master),2026-01-29T13:09:26Z,job_started_at,35,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21468717685,929,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-29T06:55:50Z,2026-01-29T06:55:50Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21468717685,2026-03-09T18:07:32.322752+00:00,0,35,success,step_regex,24,297,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",247,249,2026-01-29T06:56:25Z,2026-01-29T07:00:34Z,0.838384,watchdog-tests (master),2026-01-29T06:56:00Z,job_started_at,25,exact,2026-01-29T06:55:53Z,2026-01-29T07:00:50Z,297,jobs_window,0,35,success,step_regex,24,297,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",247,249,2026-01-29T06:56:25Z,2026-01-29T07:00:34Z,0.838384,watchdog-tests (master),2026-01-29T06:56:00Z,job_started_at,25,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21463364183,928,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-29T02:31:54Z,2026-01-29T02:31:54Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21463364183,2026-03-09T18:07:32.623769+00:00,0,36,success,step_regex,27,394,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",340,342,2026-01-29T02:32:30Z,2026-01-29T02:38:12Z,0.86802,watchdog-tests (master),2026-01-29T02:32:04Z,job_started_at,26,exact,2026-01-29T02:31:57Z,2026-01-29T02:38:31Z,394,jobs_window,0,36,success,step_regex,27,394,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",340,342,2026-01-29T02:32:30Z,2026-01-29T02:38:12Z,0.86802,watchdog-tests (master),2026-01-29T02:32:04Z,job_started_at,26,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21451112367,927,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-28T18:44:05Z,2026-01-28T18:44:05Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21451112367,2026-03-09T18:07:32.971442+00:00,0,46,success,step_regex,32,331,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",271,273,2026-01-28T18:44:51Z,2026-01-28T18:49:24Z,0.824773,watchdog-tests (master),2026-01-28T18:44:17Z,job_started_at,34,exact,2026-01-28T18:44:09Z,2026-01-28T18:49:40Z,331,jobs_window,0,46,success,step_regex,32,331,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",271,273,2026-01-28T18:44:51Z,2026-01-28T18:49:24Z,0.824773,watchdog-tests (master),2026-01-28T18:44:17Z,job_started_at,34,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21439273104,926,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-28T13:02:14Z,2026-01-28T13:02:14Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21439273104,2026-03-09T18:07:33.298437+00:00,0,37,success,step_regex,25,298,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",248,250,2026-01-28T13:02:51Z,2026-01-28T13:07:01Z,0.838926,watchdog-tests (master),2026-01-28T13:02:24Z,job_started_at,27,exact,2026-01-28T13:02:18Z,2026-01-28T13:07:16Z,298,jobs_window,0,37,success,step_regex,25,298,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",248,250,2026-01-28T13:02:51Z,2026-01-28T13:07:01Z,0.838926,watchdog-tests (master),2026-01-28T13:02:24Z,job_started_at,27,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21428089025,925,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-28T06:44:39Z,2026-01-28T06:44:39Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21428089025,2026-03-09T18:07:33.615813+00:00,0,38,success,step_regex,27,316,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",265,267,2026-01-28T06:45:17Z,2026-01-28T06:49:44Z,0.844937,watchdog-tests (master),2026-01-28T06:44:50Z,job_started_at,27,exact,2026-01-28T06:44:44Z,2026-01-28T06:50:00Z,316,jobs_window,0,38,success,step_regex,27,316,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",265,267,2026-01-28T06:45:17Z,2026-01-28T06:49:44Z,0.844937,watchdog-tests (master),2026-01-28T06:44:50Z,job_started_at,27,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21422133219,924,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-28T02:10:03Z,2026-01-28T02:10:03Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21422133219,2026-03-09T18:07:33.954504+00:00,0,44,success,step_regex,31,319,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",260,262,2026-01-28T02:10:47Z,2026-01-28T02:15:09Z,0.821317,watchdog-tests (master),2026-01-28T02:10:11Z,job_started_at,36,exact,2026-01-28T02:10:06Z,2026-01-28T02:15:25Z,319,jobs_window,0,44,success,step_regex,31,319,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",260,262,2026-01-28T02:10:47Z,2026-01-28T02:15:09Z,0.821317,watchdog-tests (master),2026-01-28T02:10:11Z,job_started_at,36,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21409816846,923,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-27T18:48:05Z,2026-01-27T18:48:05Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21409816846,2026-03-09T18:07:34.294779+00:00,0,43,success,step_regex,31,431,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",379,381,2026-01-27T18:48:48Z,2026-01-27T18:55:09Z,0.883991,watchdog-tests (master),2026-01-27T18:48:15Z,job_started_at,33,exact,2026-01-27T18:48:09Z,2026-01-27T18:55:20Z,431,jobs_window,0,43,success,step_regex,31,431,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",379,381,2026-01-27T18:48:48Z,2026-01-27T18:55:09Z,0.883991,watchdog-tests (master),2026-01-27T18:48:15Z,job_started_at,33,exact
cgeo/cgeo,master,Run watchdog tests,91516927,.github/workflows/watchdog.yml,yes,Emu_Community,"Gradle,Gradle_Connected",,Run Unit Tests,,False,,,,,21398204838,922,1,f16ab5bb2a8d03efcf1f0f0c459e9fd354429f59,2026-01-27T13:02:11Z,2026-01-27T13:02:11Z,completed,success,schedule,master,https://github.com/cgeo/cgeo/actions/runs/21398204838,2026-03-09T18:07:34.626344+00:00,0,44,success,step_regex,30,390,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",332,334,2026-01-27T13:02:55Z,2026-01-27T13:08:29Z,0.85641,watchdog-tests (master),2026-01-27T13:02:22Z,job_started_at,33,exact,2026-01-27T13:02:15Z,2026-01-27T13:08:45Z,390,jobs_window,0,44,success,step_regex,30,390,ubuntu-latest,1,4,watchdog-tests (master),"AVD cache,create AVD and generate snapshot for caching,Run Unit Tests,Post AVD cache",332,334,2026-01-27T13:02:55Z,2026-01-27T13:08:29Z,0.85641,watchdog-tests (master),2026-01-27T13:02:22Z,job_started_at,33,exact
