full_name,workflow_id,run_id,run_attempt,declared_styles,job_name,step_number,step_name,status,conclusion,step_started_at,step_completed_at,seconds_from_run_start,global_step_index,anchor_match,explicit_instru,buildish,real_deviceish,thirdparty_marker,gmd_marker,androidish,custom_followed_file_support,called_origin_match
connectbot/connectbot,6226310,20730335132,1,Community,Trigger remote signing,6,Complete job,completed,success,2026-01-05T22:18:39+00:00,2026-01-05T22:18:39+00:00,1442,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,1,Set up job,completed,success,2026-01-04T07:07:37+00:00,2026-01-04T07:07:40+00:00,4,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,2,Checkout (with history),completed,success,2026-01-04T07:07:40+00:00,2026-01-04T07:07:42+00:00,7,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2026-01-04T07:07:42+00:00,2026-01-04T07:07:42+00:00,9,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,4,Set up JDK,completed,success,2026-01-04T07:07:42+00:00,2026-01-04T07:07:47+00:00,9,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,5,Setup Gradle,completed,success,2026-01-04T07:07:47+00:00,2026-01-04T07:08:04+00:00,14,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-01-04T07:08:04+00:00,2026-01-04T07:08:04+00:00,31,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-01-04T07:08:04+00:00,2026-01-04T07:08:24+00:00,31,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-01-04T07:08:24+00:00,2026-01-04T07:09:29+00:00,51,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-01-04T07:09:29+00:00,2026-01-04T07:10:01+00:00,116,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,10,Run instrument tests,completed,success,2026-01-04T07:10:01+00:00,2026-01-04T07:15:18+00:00,148,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,11,Prepare release,completed,skipped,2026-01-04T07:15:18+00:00,2026-01-04T07:15:18+00:00,465,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,12,Store artifacts for upload,completed,skipped,2026-01-04T07:15:18+00:00,2026-01-04T07:15:18+00:00,465,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-01-04T07:15:18+00:00,2026-01-04T07:15:19+00:00,465,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-01-04T07:15:19+00:00,2026-01-04T07:15:19+00:00,466,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-01-04T07:15:19+00:00,2026-01-04T07:15:19+00:00,466,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20689287240,1,Community,Build and test,16,Complete job,completed,success,2026-01-04T07:15:19+00:00,2026-01-04T07:15:20+00:00,466,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,1,Set up job,completed,success,2026-01-01T07:08:25+00:00,2026-01-01T07:08:28+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,2,Checkout (with history),completed,success,2026-01-01T07:08:28+00:00,2026-01-01T07:08:31+00:00,6,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2026-01-01T07:08:31+00:00,2026-01-01T07:08:31+00:00,9,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,4,Set up JDK,completed,success,2026-01-01T07:08:31+00:00,2026-01-01T07:08:35+00:00,9,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,5,Setup Gradle,completed,success,2026-01-01T07:08:35+00:00,2026-01-01T07:08:54+00:00,13,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-01-01T07:08:54+00:00,2026-01-01T07:08:54+00:00,32,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-01-01T07:08:54+00:00,2026-01-01T07:09:17+00:00,32,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-01-01T07:09:17+00:00,2026-01-01T07:10:28+00:00,55,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-01-01T07:10:28+00:00,2026-01-01T07:11:38+00:00,126,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,10,Run instrument tests,completed,success,2026-01-01T07:11:38+00:00,2026-01-01T07:17:00+00:00,196,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,11,Prepare release,completed,skipped,2026-01-01T07:17:00+00:00,2026-01-01T07:17:00+00:00,518,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,12,Store artifacts for upload,completed,skipped,2026-01-01T07:17:00+00:00,2026-01-01T07:17:00+00:00,518,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-01-01T07:17:00+00:00,2026-01-01T07:17:01+00:00,518,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-01-01T07:17:01+00:00,2026-01-01T07:17:01+00:00,519,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-01-01T07:17:01+00:00,2026-01-01T07:17:02+00:00,519,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20634431603,1,Community,Build and test,16,Complete job,completed,success,2026-01-01T07:17:02+00:00,2026-01-01T07:17:02+00:00,520,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,1,Set up job,completed,success,2026-01-01T00:27:40+00:00,2026-01-01T00:27:44+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,2,Checkout (with history),completed,success,2026-01-01T00:27:44+00:00,2026-01-01T00:27:46+00:00,7,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2026-01-01T00:27:46+00:00,2026-01-01T00:27:46+00:00,9,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,4,Set up JDK,completed,success,2026-01-01T00:27:46+00:00,2026-01-01T00:27:51+00:00,9,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,5,Setup Gradle,completed,success,2026-01-01T00:27:51+00:00,2026-01-01T00:28:08+00:00,14,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-01-01T00:28:08+00:00,2026-01-01T00:28:09+00:00,31,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-01-01T00:28:09+00:00,2026-01-01T00:28:34+00:00,32,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-01-01T00:28:34+00:00,2026-01-01T00:44:57+00:00,57,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-01-01T00:44:57+00:00,2026-01-01T00:45:53+00:00,1040,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,10,Run instrument tests,completed,success,2026-01-01T00:45:53+00:00,2026-01-01T00:52:07+00:00,1096,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,11,Prepare release,completed,success,2026-01-01T00:52:07+00:00,2026-01-01T00:52:07+00:00,1470,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,12,Store artifacts for upload,completed,success,2026-01-01T00:52:07+00:00,2026-01-01T00:52:10+00:00,1470,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-01-01T00:52:10+00:00,2026-01-01T00:53:03+00:00,1473,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-01-01T00:53:03+00:00,2026-01-01T00:53:04+00:00,1526,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-01-01T00:53:04+00:00,2026-01-01T00:53:04+00:00,1527,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Build and test,16,Complete job,completed,success,2026-01-01T00:53:04+00:00,2026-01-01T00:53:04+00:00,1527,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2026-01-01T00:53:08+00:00,2026-01-01T00:53:09+00:00,1531,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2026-01-01T00:53:09+00:00,2026-01-01T00:53:10+00:00,1532,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2026-01-01T00:53:10+00:00,2026-01-01T00:53:10+00:00,1533,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2026-01-01T00:53:10+00:00,2026-01-01T00:53:17+00:00,1533,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2026-01-01T00:53:17+00:00,2026-01-01T00:53:17+00:00,1540,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Trigger remote signing,1,Set up job,completed,success,2026-01-01T00:53:21+00:00,2026-01-01T00:53:23+00:00,1544,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2026-01-01T00:53:23+00:00,2026-01-01T00:53:24+00:00,1546,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2026-01-01T00:53:24+00:00,2026-01-01T00:53:28+00:00,1547,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Trigger remote signing,4,Set release name,completed,success,2026-01-01T00:53:28+00:00,2026-01-01T00:53:28+00:00,1551,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2026-01-01T00:53:28+00:00,2026-01-01T00:53:30+00:00,1551,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20629756704,1,Community,Trigger remote signing,6,Complete job,completed,success,2026-01-01T00:53:30+00:00,2026-01-01T00:53:30+00:00,1553,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,1,Set up job,completed,success,2025-12-31T22:42:20+00:00,2025-12-31T22:42:25+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-31T22:42:25+00:00,2025-12-31T22:42:27+00:00,8,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-31T22:42:27+00:00,2025-12-31T22:42:27+00:00,10,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-31T22:42:27+00:00,2025-12-31T22:42:31+00:00,10,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-31T22:42:31+00:00,2025-12-31T22:42:59+00:00,14,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-31T22:42:59+00:00,2025-12-31T22:42:59+00:00,42,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-31T22:42:59+00:00,2025-12-31T22:43:23+00:00,42,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-31T22:43:23+00:00,2025-12-31T22:58:41+00:00,66,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-31T22:58:41+00:00,2025-12-31T22:59:20+00:00,984,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-31T22:59:20+00:00,2025-12-31T23:05:09+00:00,1023,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,11,Prepare release,completed,success,2025-12-31T23:05:09+00:00,2025-12-31T23:05:10+00:00,1372,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-31T23:05:10+00:00,2025-12-31T23:05:13+00:00,1373,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-31T23:05:13+00:00,2025-12-31T23:06:08+00:00,1376,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-31T23:06:08+00:00,2025-12-31T23:06:08+00:00,1431,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-31T23:06:08+00:00,2025-12-31T23:06:08+00:00,1431,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Build and test,16,Complete job,completed,success,2025-12-31T23:06:08+00:00,2025-12-31T23:06:08+00:00,1431,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-31T23:06:15+00:00,2025-12-31T23:06:17+00:00,1438,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-31T23:06:17+00:00,2025-12-31T23:06:20+00:00,1440,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-31T23:06:20+00:00,2025-12-31T23:06:20+00:00,1443,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-31T23:06:20+00:00,2025-12-31T23:06:27+00:00,1443,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-31T23:06:27+00:00,2025-12-31T23:06:27+00:00,1450,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-31T23:06:31+00:00,2025-12-31T23:06:32+00:00,1454,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-31T23:06:32+00:00,2025-12-31T23:06:36+00:00,1455,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-31T23:06:36+00:00,2025-12-31T23:06:37+00:00,1459,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-31T23:06:37+00:00,2025-12-31T23:06:37+00:00,1460,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-31T23:06:37+00:00,2025-12-31T23:06:38+00:00,1460,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20628461170,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-31T23:06:38+00:00,2025-12-31T23:06:38+00:00,1461,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,1,Set up job,completed,success,2025-12-31T07:26:37+00:00,2025-12-31T07:26:41+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-31T07:26:41+00:00,2025-12-31T07:26:43+00:00,7,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-31T07:26:43+00:00,2025-12-31T07:26:43+00:00,9,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-31T07:26:43+00:00,2025-12-31T07:26:47+00:00,9,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-31T07:26:47+00:00,2025-12-31T07:27:06+00:00,13,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-31T07:27:06+00:00,2025-12-31T07:27:06+00:00,32,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-31T07:27:06+00:00,2025-12-31T07:27:30+00:00,32,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-31T07:27:30+00:00,2025-12-31T07:41:44+00:00,56,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-31T07:41:44+00:00,2025-12-31T07:42:27+00:00,910,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-31T07:42:27+00:00,2025-12-31T07:48:21+00:00,953,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,11,Prepare release,completed,success,2025-12-31T07:48:21+00:00,2025-12-31T07:48:22+00:00,1307,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-31T07:48:22+00:00,2025-12-31T07:48:25+00:00,1308,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-31T07:48:25+00:00,2025-12-31T07:48:59+00:00,1311,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-31T07:48:59+00:00,2025-12-31T07:48:59+00:00,1345,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-31T07:48:59+00:00,2025-12-31T07:48:59+00:00,1345,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Build and test,16,Complete job,completed,success,2025-12-31T07:48:59+00:00,2025-12-31T07:48:59+00:00,1345,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-31T07:49:04+00:00,2025-12-31T07:49:05+00:00,1350,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-31T07:49:05+00:00,2025-12-31T07:49:09+00:00,1351,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-31T07:49:09+00:00,2025-12-31T07:49:09+00:00,1355,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-31T07:49:09+00:00,2025-12-31T07:49:17+00:00,1355,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-31T07:49:17+00:00,2025-12-31T07:49:17+00:00,1363,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-31T07:49:22+00:00,2025-12-31T07:49:24+00:00,1368,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-31T07:49:24+00:00,2025-12-31T07:49:25+00:00,1370,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-31T07:49:25+00:00,2025-12-31T07:49:29+00:00,1371,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-31T07:49:29+00:00,2025-12-31T07:49:29+00:00,1375,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-31T07:49:29+00:00,2025-12-31T07:49:34+00:00,1375,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614390401,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-31T07:49:34+00:00,2025-12-31T07:49:34+00:00,1380,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,1,Set up job,completed,success,2025-12-31T07:09:01+00:00,2025-12-31T07:09:05+00:00,8,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-31T07:09:05+00:00,2025-12-31T07:09:07+00:00,12,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-31T07:09:07+00:00,2025-12-31T07:09:07+00:00,14,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-31T07:09:07+00:00,2025-12-31T07:09:11+00:00,14,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-31T07:09:11+00:00,2025-12-31T07:09:38+00:00,18,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-31T07:09:38+00:00,2025-12-31T07:09:38+00:00,45,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-31T07:09:38+00:00,2025-12-31T07:10:04+00:00,45,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-31T07:10:04+00:00,2025-12-31T07:11:10+00:00,71,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-31T07:11:10+00:00,2025-12-31T07:12:26+00:00,137,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-31T07:12:26+00:00,2025-12-31T07:17:46+00:00,213,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,11,Prepare release,completed,skipped,2025-12-31T07:17:46+00:00,2025-12-31T07:17:46+00:00,533,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,12,Store artifacts for upload,completed,skipped,2025-12-31T07:17:46+00:00,2025-12-31T07:17:46+00:00,533,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-31T07:17:46+00:00,2025-12-31T07:17:48+00:00,533,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-31T07:17:48+00:00,2025-12-31T07:17:48+00:00,535,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-31T07:17:48+00:00,2025-12-31T07:17:48+00:00,535,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20614125297,1,Community,Build and test,16,Complete job,completed,success,2025-12-31T07:17:48+00:00,2025-12-31T07:17:48+00:00,535,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,1,Set up job,completed,success,2025-12-31T05:15:31+00:00,2025-12-31T05:15:35+00:00,5,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-31T05:15:35+00:00,2025-12-31T05:15:38+00:00,9,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-31T05:15:38+00:00,2025-12-31T05:15:38+00:00,12,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-31T05:15:38+00:00,2025-12-31T05:15:43+00:00,12,4,False,False,False,False,False,False,False,False,False
